word1,word2,lift_value
bmw,safety,2.9792305073203953
bmw,volvo,3.9936408948827635
bmw,safety,2.9792305073203953
safety,volvo,14.880952380952385
safety,safety,0.0
volvo,safety,14.880952380952385
